Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD0606,6/19/2024,6/23/2024,CUST007,Customer_59,Consumer,East,Office Supplies,Storage,Storage Box,381.94,4,0.02,68.75
ORD0607,9/12/2024,9/17/2024,CUST286,Customer_183,Corporate,West,Furniture,Bookcases,Metal Bookcase,293.37,1,0.11,26.4
ORD0608,6/27/2024,7/3/2024,CUST128,Customer_291,Home Office,East,Office Supplies,Paper,A4 Paper Pack,728.41,4,0.11,65.56
ORD0609,2/23/2024,2/27/2024,CUST290,Customer_47,Consumer,West,Furniture,Bookcases,Metal Bookcase,48.53,1,0.08,5.82
ORD0610,7/5/2024,7/6/2024,CUST226,Customer_174,Consumer,South,Office Supplies,Storage,Storage Box,866.49,3,0.15,43.32
ORD0611,6/6/2024,6/9/2024,CUST193,Customer_3,Consumer,North,Technology,Accessories,Mouse,920.18,2,0.16,36.81
ORD0612,5/25/2024,5/31/2024,CUST130,Customer_187,Corporate,South,Office Supplies,Storage,File Cabinet,587.4,2,0.13,41.12
ORD0613,8/17/2024,8/24/2024,CUST136,Customer_211,Consumer,West,Office Supplies,Paper,A4 Paper Pack,233.25,2,0.23,-7
ORD0614,4/16/2024,4/22/2024,CUST279,Customer_261,Corporate,West,Office Supplies,Paper,A4 Paper Pack,775.24,3,0.29,-69.77
ORD0615,9/15/2024,9/19/2024,CUST016,Customer_13,Corporate,East,Furniture,Bookcases,Metal Bookcase,432.62,2,0.25,-21.63
ORD0616,2/10/2024,2/12/2024,CUST098,Customer_228,Home Office,East,Furniture,Bookcases,Metal Bookcase,253.29,1,0.19,2.53
ORD0617,4/12/2024,4/13/2024,CUST244,Customer_96,Consumer,South,Office Supplies,Paper,Notebook,455.12,3,0.04,72.82
ORD0618,12/22/2024,12/27/2024,CUST079,Customer_133,Home Office,South,Office Supplies,Paper,A4 Paper Pack,882.44,5,0.16,35.3
ORD0619,10/27/2024,10/30/2024,CUST289,Customer_15,Home Office,West,Office Supplies,Paper,A4 Paper Pack,517.35,2,0.25,-25.87
ORD0620,9/5/2024,9/9/2024,CUST067,Customer_268,Home Office,East,Furniture,Chairs,Office Chair,900.95,2,0.24,-36.04
ORD0621,4/11/2024,4/18/2024,CUST203,Customer_177,Home Office,North,Technology,Phones,Samsung Galaxy,916.37,4,0.01,174.11
ORD0622,10/3/2024,10/4/2024,CUST096,Customer_138,Corporate,East,Technology,Computers,Desktop,169.33,3,0.3,-16.93
ORD0623,9/2/2024,9/5/2024,CUST273,Customer_3,Home Office,South,Furniture,Bookcases,Wooden Bookcase,837.81,3,0.2,0
ORD0624,1/27/2024,2/1/2024,CUST249,Customer_112,Corporate,East,Office Supplies,Storage,Storage Box,725.8,2,0.14,43.55
ORD0625,9/17/2024,9/20/2024,CUST075,Customer_43,Consumer,East,Technology,Phones,iPhone,178.18,5,0.1,17.82
ORD0626,4/11/2024,4/12/2024,CUST198,Customer_145,Home Office,South,Office Supplies,Binders,Ring Binder,514.9,4,0.14,30.89
ORD0627,11/18/2024,11/25/2024,CUST059,Customer_100,Home Office,East,Office Supplies,Paper,Notebook,745.41,4,0.01,141.63
ORD0628,5/8/2024,5/11/2024,CUST120,Customer_124,Home Office,North,Furniture,Tables,Study Table,922.46,5,0.18,18.45
ORD0629,11/13/2024,11/16/2024,CUST192,Customer_84,Home Office,West,Technology,Computers,Desktop,118.33,1,0.02,21.3
ORD0630,1/26/2024,1/30/2024,CUST046,Customer_18,Corporate,West,Technology,Accessories,Headphones,890.37,5,0.29,-80.13
ORD0631,1/23/2024,1/30/2024,CUST192,Customer_2,Corporate,South,Technology,Accessories,Mouse,358.39,1,0.25,-17.92
ORD0632,10/23/2024,10/30/2024,CUST190,Customer_251,Home Office,East,Furniture,Tables,Study Table,935.1,4,0.06,130.91
ORD0633,7/9/2024,7/12/2024,CUST118,Customer_92,Home Office,North,Furniture,Bookcases,Wooden Bookcase,376.1,1,0.1,37.61
ORD0634,8/5/2024,8/12/2024,CUST250,Customer_296,Corporate,South,Technology,Phones,Samsung Galaxy,51.25,3,0.29,-4.61
ORD0635,11/5/2024,11/6/2024,CUST147,Customer_107,Consumer,North,Technology,Accessories,Headphones,123.86,5,0.26,-7.43
ORD0636,3/7/2024,3/13/2024,CUST098,Customer_91,Consumer,East,Furniture,Tables,Study Table,618.97,1,0.23,-18.57
ORD0637,7/7/2024,7/11/2024,CUST268,Customer_277,Consumer,West,Technology,Computers,Laptop,638.95,3,0.08,76.67
ORD0638,9/4/2024,9/8/2024,CUST258,Customer_189,Consumer,North,Office Supplies,Storage,Storage Box,252.43,5,0.11,22.72
ORD0639,7/21/2024,7/22/2024,CUST001,Customer_297,Home Office,North,Office Supplies,Storage,Storage Box,28.63,1,0.17,0.86
ORD0640,5/22/2024,5/23/2024,CUST276,Customer_277,Corporate,East,Technology,Accessories,Headphones,531.16,2,0.3,-53.12
ORD0641,11/28/2024,11/29/2024,CUST300,Customer_72,Corporate,East,Furniture,Bookcases,Wooden Bookcase,213.99,5,0.2,0
ORD0642,2/8/2024,2/12/2024,CUST098,Customer_73,Consumer,East,Office Supplies,Binders,Clip Binder,558.67,2,0.26,-33.52
ORD0643,8/29/2024,9/4/2024,CUST105,Customer_134,Home Office,East,Furniture,Bookcases,Wooden Bookcase,306.74,5,0.27,-21.47
ORD0644,2/21/2024,2/27/2024,CUST034,Customer_104,Home Office,East,Furniture,Chairs,Office Chair,271.15,4,0.01,51.52
ORD0645,12/8/2024,12/12/2024,CUST212,Customer_66,Corporate,West,Furniture,Bookcases,Metal Bookcase,44.9,5,0.16,1.8
ORD0646,9/12/2024,9/13/2024,CUST023,Customer_27,Consumer,South,Furniture,Tables,Dining Table,807.72,1,0.21,-8.08
ORD0647,10/21/2024,10/27/2024,CUST069,Customer_280,Home Office,South,Office Supplies,Storage,File Cabinet,433.46,1,0.26,-26.01
ORD0648,3/2/2024,3/6/2024,CUST219,Customer_216,Corporate,South,Furniture,Chairs,Gaming Chair,897.38,3,0.01,170.5
ORD0649,1/4/2024,1/6/2024,CUST066,Customer_176,Consumer,South,Technology,Computers,Laptop,927.99,2,0.22,-18.56
ORD0650,7/6/2024,7/13/2024,CUST009,Customer_195,Consumer,North,Technology,Computers,Laptop,881.48,1,0.14,52.89
ORD0651,11/30/2024,12/4/2024,CUST058,Customer_233,Home Office,North,Office Supplies,Storage,Storage Box,648.73,1,0.24,-25.95
ORD0652,2/17/2024,2/22/2024,CUST111,Customer_175,Home Office,South,Furniture,Bookcases,Metal Bookcase,469.43,4,0.1,46.94
ORD0653,2/24/2024,2/28/2024,CUST058,Customer_229,Home Office,North,Office Supplies,Paper,Notebook,774.06,5,0.23,-23.22
ORD0654,3/21/2024,3/23/2024,CUST281,Customer_277,Home Office,North,Office Supplies,Binders,Clip Binder,444.39,2,0.05,66.66
ORD0655,7/31/2024,8/5/2024,CUST212,Customer_19,Home Office,South,Technology,Phones,Samsung Galaxy,346.14,4,0.03,58.84
ORD0656,10/9/2024,10/11/2024,CUST097,Customer_121,Consumer,East,Office Supplies,Paper,A4 Paper Pack,376.77,2,0.19,3.77
ORD0657,10/16/2024,10/21/2024,CUST233,Customer_69,Consumer,East,Technology,Phones,Samsung Galaxy,961.28,1,0.12,76.9
ORD0658,10/3/2024,10/10/2024,CUST129,Customer_166,Consumer,East,Office Supplies,Storage,File Cabinet,874.33,4,0.1,87.43
ORD0659,5/28/2024,5/30/2024,CUST276,Customer_3,Consumer,West,Technology,Computers,Desktop,782.59,4,0.06,109.56
ORD0660,12/14/2024,12/21/2024,CUST146,Customer_271,Consumer,South,Office Supplies,Storage,File Cabinet,185.18,4,0.29,-16.67
ORD0661,12/16/2024,12/20/2024,CUST215,Customer_112,Home Office,South,Office Supplies,Paper,Notebook,548.57,4,0.16,21.94
ORD0662,1/25/2024,1/29/2024,CUST091,Customer_45,Consumer,West,Furniture,Bookcases,Wooden Bookcase,977.05,2,0.08,117.25
ORD0663,4/30/2024,5/5/2024,CUST170,Customer_168,Consumer,South,Technology,Accessories,Headphones,886.73,3,0.18,17.73
ORD0664,4/21/2024,4/26/2024,CUST010,Customer_142,Corporate,West,Technology,Phones,Samsung Galaxy,802.4,5,0.27,-56.17
ORD0665,7/1/2024,7/7/2024,CUST045,Customer_136,Corporate,West,Furniture,Tables,Dining Table,227,5,0,45.4
ORD0666,9/16/2024,9/17/2024,CUST024,Customer_273,Consumer,East,Technology,Accessories,Mouse,452.12,4,0.28,-36.17
ORD0667,5/10/2024,5/12/2024,CUST249,Customer_32,Consumer,South,Technology,Computers,Laptop,727.54,1,0.09,80.03
ORD0668,4/29/2024,5/4/2024,CUST005,Customer_258,Home Office,East,Office Supplies,Binders,Clip Binder,685.91,2,0.15,34.3
ORD0669,7/5/2024,7/7/2024,CUST058,Customer_16,Home Office,South,Furniture,Bookcases,Metal Bookcase,662.7,2,0.25,-33.13
ORD0670,1/12/2024,1/13/2024,CUST245,Customer_108,Corporate,East,Office Supplies,Paper,Notebook,571.68,3,0.27,-40.02
ORD0671,9/14/2024,9/21/2024,CUST177,Customer_270,Home Office,North,Technology,Accessories,Headphones,478.2,1,0.11,43.04
ORD0672,4/8/2024,4/9/2024,CUST003,Customer_231,Corporate,East,Office Supplies,Binders,Ring Binder,336.17,2,0.21,-3.36
ORD0673,9/9/2024,9/15/2024,CUST014,Customer_180,Home Office,East,Technology,Phones,Samsung Galaxy,993.58,1,0.02,178.84
ORD0674,11/18/2024,11/21/2024,CUST166,Customer_55,Home Office,South,Furniture,Tables,Study Table,918.8,4,0.27,-64.32
ORD0675,3/29/2024,3/31/2024,CUST059,Customer_231,Corporate,South,Office Supplies,Storage,File Cabinet,891.02,4,0.02,160.38
ORD0676,10/27/2024,10/28/2024,CUST177,Customer_185,Home Office,North,Furniture,Bookcases,Metal Bookcase,680.87,1,0.22,-13.62
ORD0677,7/28/2024,7/31/2024,CUST067,Customer_192,Consumer,East,Furniture,Bookcases,Wooden Bookcase,639.78,4,0.25,-31.99
ORD0678,9/9/2024,9/16/2024,CUST007,Customer_68,Home Office,West,Office Supplies,Storage,File Cabinet,104.65,3,0.11,9.42
ORD0679,11/29/2024,11/30/2024,CUST132,Customer_174,Corporate,East,Furniture,Chairs,Gaming Chair,470.55,4,0.25,-23.53
ORD0680,10/28/2024,11/3/2024,CUST153,Customer_277,Consumer,South,Furniture,Bookcases,Metal Bookcase,475.86,5,0.23,-14.28
ORD0681,5/20/2024,5/23/2024,CUST248,Customer_175,Corporate,North,Furniture,Bookcases,Wooden Bookcase,222.13,4,0.02,39.98
ORD0682,5/11/2024,5/12/2024,CUST048,Customer_254,Consumer,East,Furniture,Tables,Dining Table,236.73,2,0.03,40.24
ORD0683,9/21/2024,9/28/2024,CUST203,Customer_138,Consumer,South,Office Supplies,Storage,File Cabinet,648.76,1,0.14,38.93
ORD0684,3/25/2024,3/30/2024,CUST025,Customer_130,Consumer,East,Furniture,Bookcases,Wooden Bookcase,968.61,4,0.11,87.17
ORD0685,9/1/2024,9/7/2024,CUST227,Customer_106,Corporate,North,Furniture,Chairs,Gaming Chair,116.63,5,0.25,-5.83
ORD0686,1/2/2024,1/4/2024,CUST167,Customer_126,Home Office,East,Furniture,Tables,Dining Table,671.65,2,0.25,-33.58
ORD0687,8/19/2024,8/20/2024,CUST140,Customer_210,Home Office,West,Office Supplies,Binders,Clip Binder,130.3,1,0.07,16.94
ORD0688,5/30/2024,6/2/2024,CUST011,Customer_223,Corporate,West,Technology,Accessories,Headphones,65.45,3,0.25,-3.27
ORD0689,12/6/2024,12/8/2024,CUST093,Customer_224,Consumer,North,Technology,Phones,iPhone,709.32,5,0.24,-28.37
ORD0690,7/17/2024,7/24/2024,CUST063,Customer_46,Corporate,West,Technology,Accessories,Headphones,759.38,1,0.26,-45.56
ORD0691,11/2/2024,11/7/2024,CUST121,Customer_107,Corporate,West,Office Supplies,Paper,Notebook,240.03,2,0.02,43.21
ORD0692,4/4/2024,4/11/2024,CUST204,Customer_193,Corporate,East,Office Supplies,Storage,File Cabinet,999.63,3,0.14,59.98
ORD0693,10/26/2024,11/1/2024,CUST271,Customer_209,Home Office,West,Technology,Accessories,Headphones,861.28,5,0.22,-17.23
ORD0694,7/22/2024,7/27/2024,CUST298,Customer_279,Home Office,West,Office Supplies,Storage,Storage Box,79.11,2,0.06,11.08
ORD0695,1/6/2024,1/13/2024,CUST216,Customer_208,Corporate,East,Office Supplies,Storage,File Cabinet,338.73,5,0.17,10.16
ORD0696,8/3/2024,8/7/2024,CUST169,Customer_57,Consumer,South,Technology,Computers,Laptop,924.22,4,0.11,83.18
ORD0697,1/9/2024,1/11/2024,CUST024,Customer_275,Consumer,South,Office Supplies,Binders,Ring Binder,635.46,3,0.07,82.61
ORD0698,10/23/2024,10/27/2024,CUST073,Customer_16,Home Office,East,Office Supplies,Paper,Notebook,231.53,1,0.12,18.52
ORD0699,11/2/2024,11/5/2024,CUST225,Customer_53,Corporate,West,Furniture,Bookcases,Wooden Bookcase,751.48,4,0.26,-45.09
ORD0700,10/15/2024,10/20/2024,CUST064,Customer_77,Consumer,West,Technology,Accessories,Headphones,306.88,1,0.14,18.41
ORD0701,10/17/2024,10/20/2024,CUST223,Customer_94,Consumer,North,Office Supplies,Storage,Storage Box,143.85,1,0.19,1.44
ORD0702,8/8/2024,8/11/2024,CUST146,Customer_2,Home Office,South,Office Supplies,Paper,A4 Paper Pack,657.1,2,0.19,6.57
ORD0703,9/14/2024,9/19/2024,CUST159,Customer_104,Home Office,West,Furniture,Tables,Study Table,797.66,4,0.04,127.63
ORD0704,8/6/2024,8/10/2024,CUST280,Customer_132,Corporate,West,Furniture,Chairs,Gaming Chair,81.42,2,0.07,10.58
ORD0705,8/31/2024,9/6/2024,CUST232,Customer_265,Corporate,West,Furniture,Bookcases,Metal Bookcase,554.48,3,0.28,-44.36
ORD0706,12/6/2024,12/12/2024,CUST168,Customer_279,Home Office,South,Furniture,Tables,Study Table,409.33,5,0.04,65.49
ORD0707,3/28/2024,3/30/2024,CUST059,Customer_150,Corporate,East,Office Supplies,Paper,Notebook,964.83,4,0.25,-48.24
ORD0708,7/5/2024,7/11/2024,CUST141,Customer_246,Corporate,North,Furniture,Bookcases,Metal Bookcase,111.24,3,0.24,-4.45
ORD0709,11/26/2024,11/30/2024,CUST174,Customer_228,Home Office,East,Furniture,Chairs,Gaming Chair,191.26,2,0.16,7.65
ORD0710,1/11/2024,1/12/2024,CUST293,Customer_166,Home Office,North,Furniture,Chairs,Gaming Chair,204.1,2,0.24,-8.16
ORD0711,10/2/2024,10/9/2024,CUST280,Customer_258,Corporate,South,Technology,Accessories,Headphones,542.94,1,0.21,-5.43
ORD0712,5/30/2024,6/5/2024,CUST041,Customer_83,Home Office,West,Technology,Phones,Samsung Galaxy,712.52,5,0.16,28.5
ORD0713,11/15/2024,11/16/2024,CUST181,Customer_164,Consumer,South,Office Supplies,Storage,Storage Box,789.91,3,0.13,55.29
ORD0714,10/2/2024,10/8/2024,CUST108,Customer_83,Corporate,West,Furniture,Chairs,Office Chair,550.68,2,0.22,-11.01
ORD0715,8/12/2024,8/17/2024,CUST051,Customer_240,Home Office,South,Technology,Phones,Samsung Galaxy,610.1,2,0.07,79.31
ORD0716,9/30/2024,10/5/2024,CUST245,Customer_51,Corporate,South,Furniture,Bookcases,Metal Bookcase,982.09,1,0.05,147.31
ORD0717,3/6/2024,3/8/2024,CUST261,Customer_70,Corporate,West,Furniture,Tables,Study Table,142.03,4,0.06,19.88
ORD0718,7/13/2024,7/20/2024,CUST294,Customer_27,Home Office,West,Technology,Phones,Samsung Galaxy,415.34,4,0.2,0
ORD0719,9/1/2024,9/8/2024,CUST063,Customer_29,Home Office,South,Technology,Computers,Desktop,559.59,4,0.12,44.77
ORD0720,11/2/2024,11/7/2024,CUST230,Customer_276,Home Office,East,Furniture,Chairs,Gaming Chair,533.28,5,0.12,42.66
ORD0721,10/10/2024,10/17/2024,CUST270,Customer_235,Consumer,West,Furniture,Chairs,Office Chair,868.97,1,0.23,-26.07
ORD0722,7/5/2024,7/10/2024,CUST001,Customer_19,Corporate,West,Furniture,Chairs,Gaming Chair,266.18,1,0.16,10.65
ORD0723,10/24/2024,10/28/2024,CUST175,Customer_106,Consumer,East,Furniture,Bookcases,Wooden Bookcase,744.34,3,0.25,-37.22
ORD0724,11/18/2024,11/23/2024,CUST045,Customer_247,Home Office,North,Furniture,Bookcases,Metal Bookcase,806.54,4,0.28,-64.52
ORD0725,6/14/2024,6/19/2024,CUST268,Customer_160,Consumer,South,Office Supplies,Storage,File Cabinet,793.17,4,0.28,-63.45
ORD0726,3/15/2024,3/20/2024,CUST224,Customer_163,Consumer,West,Office Supplies,Paper,A4 Paper Pack,96.52,2,0.19,0.97
ORD0727,1/23/2024,1/24/2024,CUST065,Customer_109,Consumer,North,Furniture,Tables,Dining Table,352.86,5,0.2,0
ORD0728,8/27/2024,9/1/2024,CUST016,Customer_179,Consumer,South,Office Supplies,Storage,Storage Box,735.07,3,0.06,102.91
ORD0729,8/6/2024,8/8/2024,CUST155,Customer_99,Corporate,South,Office Supplies,Binders,Ring Binder,834.23,1,0.26,-50.05
ORD0730,6/27/2024,7/2/2024,CUST049,Customer_229,Home Office,West,Office Supplies,Storage,File Cabinet,907.46,4,0,181.49
ORD0731,4/6/2024,4/13/2024,CUST052,Customer_44,Home Office,East,Furniture,Bookcases,Wooden Bookcase,629.73,5,0.3,-62.97
ORD0732,5/4/2024,5/10/2024,CUST009,Customer_77,Consumer,West,Technology,Computers,Desktop,587.67,4,0.26,-35.26
ORD0733,10/29/2024,11/2/2024,CUST296,Customer_275,Consumer,East,Office Supplies,Paper,A4 Paper Pack,423.5,3,0.12,33.88
ORD0734,11/21/2024,11/28/2024,CUST297,Customer_183,Home Office,North,Technology,Accessories,Headphones,798.59,1,0.01,151.73
ORD0735,8/14/2024,8/16/2024,CUST030,Customer_68,Corporate,South,Office Supplies,Binders,Clip Binder,281.91,4,0.07,36.65
ORD0736,10/24/2024,10/29/2024,CUST193,Customer_28,Corporate,North,Office Supplies,Paper,A4 Paper Pack,423.98,3,0.26,-25.44
ORD0737,7/30/2024,7/31/2024,CUST038,Customer_248,Corporate,East,Office Supplies,Storage,File Cabinet,533.66,2,0.23,-16.01
ORD0738,6/11/2024,6/15/2024,CUST177,Customer_96,Consumer,East,Office Supplies,Paper,Notebook,726.57,2,0.28,-58.13
ORD0739,4/3/2024,4/8/2024,CUST237,Customer_40,Home Office,North,Technology,Phones,iPhone,880.42,3,0.23,-26.41
ORD0740,10/19/2024,10/20/2024,CUST036,Customer_296,Consumer,South,Office Supplies,Binders,Ring Binder,792.06,5,0.11,71.29
ORD0741,11/12/2024,11/18/2024,CUST204,Customer_47,Corporate,South,Furniture,Tables,Dining Table,984.27,4,0.15,49.21
ORD0742,6/19/2024,6/25/2024,CUST156,Customer_49,Home Office,West,Furniture,Chairs,Gaming Chair,584.37,1,0.1,58.44
ORD0743,3/26/2024,3/31/2024,CUST005,Customer_103,Home Office,North,Furniture,Chairs,Office Chair,626.24,3,0.04,100.2
ORD0744,1/3/2024,1/5/2024,CUST198,Customer_150,Corporate,East,Technology,Phones,iPhone,655.16,2,0.24,-26.21
ORD0745,2/3/2024,2/4/2024,CUST263,Customer_271,Corporate,East,Technology,Phones,iPhone,979.72,3,0.01,186.15
ORD0746,10/20/2024,10/21/2024,CUST090,Customer_283,Consumer,East,Furniture,Chairs,Office Chair,988.34,5,0.04,158.13
ORD0747,6/9/2024,6/15/2024,CUST209,Customer_195,Consumer,East,Office Supplies,Binders,Ring Binder,409.23,5,0.09,45.02
ORD0748,9/4/2024,9/5/2024,CUST194,Customer_272,Home Office,South,Furniture,Bookcases,Wooden Bookcase,136.48,1,0.3,-13.65
ORD0749,4/6/2024,4/10/2024,CUST064,Customer_91,Corporate,North,Technology,Accessories,Headphones,659.32,4,0.03,112.08
ORD0750,5/12/2024,5/15/2024,CUST169,Customer_126,Home Office,South,Technology,Accessories,Headphones,372.83,3,0,74.57
ORD0751,11/16/2024,11/22/2024,CUST114,Customer_276,Consumer,South,Technology,Computers,Desktop,767.92,5,0.25,-38.4
ORD0752,7/1/2024,7/4/2024,CUST053,Customer_272,Corporate,North,Furniture,Bookcases,Wooden Bookcase,385.01,2,0.19,3.85
ORD0753,1/22/2024,1/29/2024,CUST180,Customer_127,Corporate,North,Furniture,Bookcases,Metal Bookcase,867.57,4,0.05,130.14
ORD0754,8/17/2024,8/24/2024,CUST205,Customer_101,Corporate,West,Technology,Phones,iPhone,498.27,1,0.03,84.71
ORD0755,7/5/2024,7/6/2024,CUST288,Customer_142,Corporate,West,Furniture,Tables,Study Table,720.99,3,0.04,115.36
ORD0756,8/6/2024,8/12/2024,CUST149,Customer_7,Consumer,West,Office Supplies,Storage,File Cabinet,326.5,3,0.08,39.18
ORD0757,5/18/2024,5/25/2024,CUST296,Customer_187,Consumer,East,Furniture,Tables,Study Table,845.24,1,0.09,92.98
ORD0758,2/13/2024,2/18/2024,CUST273,Customer_114,Home Office,South,Office Supplies,Storage,Storage Box,22.29,3,0.06,3.12
ORD0759,7/6/2024,7/9/2024,CUST038,Customer_220,Home Office,South,Office Supplies,Binders,Clip Binder,370.05,5,0.15,18.5
ORD0760,7/18/2024,7/20/2024,CUST162,Customer_253,Consumer,South,Technology,Accessories,Headphones,839.06,3,0.18,16.78
ORD0761,4/30/2024,5/3/2024,CUST172,Customer_38,Home Office,South,Technology,Phones,iPhone,84.29,3,0.25,-4.21
ORD0762,1/25/2024,1/27/2024,CUST057,Customer_25,Home Office,East,Technology,Computers,Laptop,984.23,4,0.04,157.48
ORD0763,3/3/2024,3/4/2024,CUST172,Customer_287,Corporate,West,Furniture,Chairs,Gaming Chair,911.07,2,0.16,36.44
ORD0764,7/26/2024,7/31/2024,CUST087,Customer_63,Consumer,South,Technology,Phones,iPhone,685.63,2,0.02,123.41
ORD0765,2/12/2024,2/19/2024,CUST237,Customer_55,Consumer,West,Office Supplies,Binders,Clip Binder,62.2,2,0.05,9.33
ORD0766,11/17/2024,11/19/2024,CUST123,Customer_58,Corporate,North,Furniture,Chairs,Gaming Chair,291.28,5,0.12,23.3
ORD0767,9/8/2024,9/12/2024,CUST264,Customer_282,Consumer,East,Office Supplies,Paper,Notebook,648.18,4,0.13,45.37
ORD0768,3/18/2024,3/25/2024,CUST213,Customer_140,Corporate,South,Technology,Computers,Laptop,865.28,2,0.26,-51.92
ORD0769,11/29/2024,12/3/2024,CUST185,Customer_131,Corporate,South,Furniture,Chairs,Gaming Chair,70.51,4,0.04,11.28
ORD0770,4/1/2024,4/3/2024,CUST133,Customer_201,Consumer,North,Technology,Phones,Samsung Galaxy,802.98,1,0.19,8.03
ORD0771,6/22/2024,6/29/2024,CUST066,Customer_66,Consumer,South,Office Supplies,Paper,Notebook,186.07,3,0.17,5.58
ORD0772,1/26/2024,2/1/2024,CUST247,Customer_132,Home Office,East,Furniture,Tables,Dining Table,854.56,3,0.19,8.55
ORD0773,3/18/2024,3/24/2024,CUST107,Customer_185,Corporate,North,Office Supplies,Paper,A4 Paper Pack,245.66,1,0.09,27.02
ORD0774,3/16/2024,3/22/2024,CUST047,Customer_176,Corporate,North,Technology,Computers,Laptop,819.29,1,0.01,155.67
ORD0775,9/14/2024,9/16/2024,CUST170,Customer_6,Home Office,East,Furniture,Bookcases,Wooden Bookcase,756.23,4,0.2,0
ORD0776,9/21/2024,9/22/2024,CUST008,Customer_147,Corporate,North,Technology,Accessories,Headphones,776.31,4,0.16,31.05
ORD0777,12/31/2024,1/1/2025,CUST102,Customer_147,Corporate,West,Technology,Computers,Laptop,942.05,5,0.04,150.73
ORD0778,6/25/2024,7/1/2024,CUST152,Customer_140,Consumer,West,Furniture,Tables,Dining Table,361.09,3,0.16,14.44
ORD0779,3/18/2024,3/21/2024,CUST005,Customer_264,Consumer,East,Technology,Computers,Laptop,800.37,1,0.16,32.01
ORD0780,11/26/2024,12/1/2024,CUST157,Customer_22,Home Office,South,Furniture,Bookcases,Metal Bookcase,281.17,2,0.08,33.74
ORD0781,10/1/2024,10/4/2024,CUST180,Customer_208,Corporate,North,Office Supplies,Binders,Clip Binder,233.46,5,0.2,0
ORD0782,9/5/2024,9/6/2024,CUST142,Customer_219,Home Office,East,Office Supplies,Binders,Ring Binder,479.16,1,0.18,9.58
ORD0783,4/17/2024,4/22/2024,CUST088,Customer_233,Corporate,North,Furniture,Tables,Dining Table,768.14,4,0.22,-15.36
ORD0784,1/2/2024,1/3/2024,CUST280,Customer_197,Home Office,East,Office Supplies,Binders,Clip Binder,940.13,5,0.18,18.8
ORD0785,7/1/2024,7/8/2024,CUST195,Customer_251,Consumer,North,Office Supplies,Storage,Storage Box,546.89,3,0.27,-38.28
ORD0786,4/6/2024,4/12/2024,CUST236,Customer_264,Consumer,West,Office Supplies,Storage,File Cabinet,273.63,2,0.01,51.99
ORD0787,12/11/2024,12/12/2024,CUST003,Customer_170,Home Office,East,Technology,Accessories,Mouse,353.26,4,0.27,-24.73
ORD0788,9/5/2024,9/9/2024,CUST115,Customer_250,Home Office,South,Technology,Accessories,Headphones,81.04,2,0.22,-1.62
ORD0789,5/23/2024,5/24/2024,CUST091,Customer_179,Home Office,North,Technology,Phones,iPhone,23,4,0.04,3.68
ORD0790,4/12/2024,4/17/2024,CUST064,Customer_266,Consumer,North,Technology,Phones,Samsung Galaxy,585.68,5,0.2,0
ORD0791,3/11/2024,3/16/2024,CUST198,Customer_119,Home Office,West,Technology,Phones,Samsung Galaxy,599.78,2,0.01,113.96
ORD0792,5/26/2024,5/29/2024,CUST018,Customer_236,Corporate,South,Technology,Phones,Samsung Galaxy,67.17,3,0.2,0
ORD0793,2/15/2024,2/22/2024,CUST048,Customer_3,Corporate,South,Furniture,Bookcases,Wooden Bookcase,63.53,1,0.13,4.45
ORD0794,4/20/2024,4/21/2024,CUST145,Customer_54,Home Office,West,Furniture,Chairs,Office Chair,119.01,4,0.13,8.33
ORD0795,10/10/2024,10/17/2024,CUST030,Customer_135,Consumer,North,Office Supplies,Binders,Ring Binder,64.34,3,0.22,-1.29
ORD0796,6/10/2024,6/13/2024,CUST267,Customer_179,Home Office,North,Furniture,Tables,Study Table,253.87,5,0.02,45.7
ORD0797,6/25/2024,6/28/2024,CUST217,Customer_59,Home Office,North,Technology,Computers,Laptop,123.16,1,0.22,-2.46
ORD0798,8/23/2024,8/26/2024,CUST272,Customer_103,Consumer,North,Technology,Computers,Desktop,642.23,4,0.17,19.27
ORD0799,1/27/2024,2/2/2024,CUST126,Customer_203,Home Office,West,Furniture,Chairs,Office Chair,658.18,5,0.27,-46.07
ORD0800,11/30/2024,12/6/2024,CUST003,Customer_129,Consumer,North,Technology,Accessories,Mouse,20.92,4,0.28,-1.67
ORD0801,10/16/2024,10/22/2024,CUST243,Customer_47,Home Office,East,Office Supplies,Binders,Ring Binder,549.06,1,0.02,98.83
ORD0802,6/21/2024,6/22/2024,CUST134,Customer_50,Corporate,East,Technology,Phones,Samsung Galaxy,648.25,3,0.23,-19.45
ORD0803,1/1/2024,1/6/2024,CUST150,Customer_195,Consumer,East,Technology,Phones,Samsung Galaxy,179.31,4,0.22,-3.59
ORD0804,4/5/2024,4/12/2024,CUST168,Customer_156,Consumer,South,Furniture,Chairs,Office Chair,797.31,4,0.27,-55.81
ORD0805,2/19/2024,2/25/2024,CUST067,Customer_73,Home Office,West,Technology,Phones,iPhone,291.85,5,0.15,14.59
ORD0806,7/16/2024,7/18/2024,CUST161,Customer_236,Consumer,East,Technology,Phones,Samsung Galaxy,773.21,5,0.08,92.79
