FlightKey,FlightID,DateKey,RouteKey,AircraftKey,DelayCodeKey,ScheduledDepartureDateTime,ActualDepartureDateTime,ScheduledArrivalDateTime,ActualArrivalDateTime,ScheduledBlockMinutes,ActualBlockMinutes,DepartureDelayMinutes,ArrivalDelayMinutes,ReactionaryDelayMinutes,ScheduledTurnaroundMinutes,ActualTurnaroundMinutes,SeatsAvailable,PassengersBoarded,CargoKG,FuelBurnPlannedKG,FuelBurnActualKG,FlightStatus,IsCancelled
108997,FA108997,20251102,10,13,1,2025-11-02 19:00:00,2025-11-02 19:05:00,2025-11-03 07:36:00,2025-11-03 07:36:00,756,751,5,0,0,90,90,296,206,1382,70560.0,67301.3,Completed,False
108998,FA108998,20251102,11,14,1,2025-11-02 19:30:00,2025-11-02 19:30:00,2025-11-03 01:43:00,2025-11-03 01:52:00,373,382,0,9,0,90,90,296,242,1375,34813.3,34590.7,Completed,False
108999,FA108999,20251102,12,6,1,2025-11-02 10:00:00,2025-11-02 10:00:00,2025-11-02 12:45:00,2025-11-02 12:39:00,165,159,0,0,0,45,45,180,132,209,6600.0,6395.0,Completed,False
109000,FA109000,20251102,12,5,1,2025-11-02 12:30:00,2025-11-02 12:30:00,2025-11-02 15:15:00,2025-11-02 15:23:00,165,173,0,8,0,45,45,180,123,856,6600.0,6816.3,Completed,False
109001,FA109001,20251102,13,17,1,2025-11-02 19:15:00,2025-11-02 19:27:00,2025-11-03 02:09:00,2025-11-03 02:21:00,414,414,12,12,0,90,90,296,250,1545,38640.0,41292.9,Completed,False
109002,FA109002,20251102,14,13,1,2025-11-02 13:45:00,2025-11-02 13:45:00,2025-11-02 20:48:00,2025-11-02 20:54:00,423,429,0,6,0,90,90,296,219,2318,39480.0,40783.2,Completed,False
109003,FA109003,20251102,15,14,1,2025-11-02 20:45:00,2025-11-02 20:46:00,2025-11-03 00:29:00,2025-11-03 00:24:00,224,218,1,0,0,90,90,296,238,2186,20906.7,21201.4,Completed,False
109004,FA109004,20251102,15,14,1,2025-11-02 15:15:00,2025-11-02 15:15:00,2025-11-02 18:59:00,2025-11-02 19:03:00,224,228,0,4,0,90,90,296,233,1364,20906.7,19140.0,Completed,False
109005,FA109005,20251102,16,15,1,2025-11-02 10:00:00,2025-11-02 10:00:00,2025-11-02 16:13:00,2025-11-02 16:19:00,373,379,0,6,0,90,90,296,247,1594,34813.3,36426.1,Completed,False
109006,FA109006,20251102,17,17,1,2025-11-02 16:45:00,2025-11-02 16:45:00,2025-11-02 22:21:00,2025-11-02 22:18:00,336,333,0,0,0,90,90,296,217,1552,31360.0,29411.6,Completed,False
109007,FA109007,20251102,18,6,1,2025-11-02 16:00:00,2025-11-02 16:00:00,2025-11-02 18:43:00,2025-11-02 18:40:00,163,160,0,0,0,45,45,180,131,626,6520.0,6325.6,Completed,False
109008,FA109008,20251102,18,4,1,2025-11-02 14:30:00,2025-11-02 14:34:00,2025-11-02 17:13:00,2025-11-02 17:20:00,163,166,4,7,0,45,45,180,151,801,6520.0,6575.1,Completed,False
109009,FA109009,20251102,19,11,1,2025-11-02 12:45:00,2025-11-02 12:45:00,2025-11-02 14:45:00,2025-11-02 14:44:00,120,119,0,0,0,45,45,189,130,825,5200.0,5618.4,Completed,False
109010,FA109010,20251102,19,9,1,2025-11-02 19:45:00,2025-11-02 19:46:00,2025-11-02 21:45:00,2025-11-02 21:48:00,120,122,1,3,0,45,45,189,147,1123,5200.0,5431.5,Completed,False
109011,FA109011,20251102,20,16,1,2025-11-02 20:00:00,2025-11-02 20:00:00,2025-11-03 01:49:00,2025-11-03 01:58:00,349,358,0,9,0,90,90,296,227,1647,32573.3,34993.0,Completed,False
109012,FA109012,20251102,21,7,9,2025-11-02 12:45:00,2025-11-02 12:57:00,2025-11-02 15:40:00,2025-11-02 15:59:00,175,182,12,19,12,45,37,189,136,500,7583.3,7909.6,Completed,False
109013,FA109013,20251102,21,11,7,2025-11-02 22:15:00,2025-11-02 22:46:00,2025-11-03 01:10:00,2025-11-03 01:38:00,175,172,31,28,0,45,45,189,148,353,7583.3,7358.1,Completed,False
109014,FA109014,20251102,22,8,1,2025-11-02 07:30:00,2025-11-02 07:30:00,2025-11-02 09:40:00,2025-11-02 09:47:00,130,137,0,7,0,45,45,189,148,433,5633.3,5947.2,Completed,False
109015,FA109015,20251102,24,12,1,2025-11-02 08:30:00,2025-11-02 08:30:00,2025-11-02 11:55:00,2025-11-02 11:49:00,205,199,0,0,0,45,45,189,138,440,8883.3,8695.6,Completed,False
109016,FA109016,20251102,25,14,1,2025-11-02 06:15:00,2025-11-02 06:15:00,2025-11-02 12:22:00,2025-11-02 12:23:00,367,368,0,1,0,90,90,296,223,1649,34253.3,34920.2,Completed,False
109017,FA109017,20251103,1,13,1,2025-11-03 07:45:00,2025-11-03 07:50:00,2025-11-03 14:29:00,2025-11-03 14:28:00,404,398,5,0,0,90,90,296,227,1621,37706.7,40419.8,Completed,False
109018,FA109018,20251103,3,4,1,2025-11-03 19:15:00,2025-11-03 19:15:00,2025-11-03 22:01:00,2025-11-03 22:07:00,166,172,0,6,0,45,45,180,130,625,6640.0,7150.3,Completed,False
109019,FA109019,20251103,3,3,1,2025-11-03 07:00:00,2025-11-03 07:00:00,2025-11-03 09:46:00,2025-11-03 09:44:00,166,164,0,0,0,45,45,180,108,905,6640.0,6556.3,Completed,False
109020,FA109020,20251103,4,7,1,2025-11-03 22:15:00,2025-11-03 22:17:00,2025-11-04 01:16:00,2025-11-04 01:18:00,181,181,2,2,0,45,45,189,143,428,7843.3,7905.8,Completed,False
109021,FA109021,20251103,5,10,1,2025-11-03 17:30:00,2025-11-03 17:33:00,2025-11-03 21:02:00,2025-11-03 21:14:00,212,221,3,12,0,45,45,189,158,682,9186.7,10064.6,Completed,False
109022,FA109022,20251103,6,16,1,2025-11-03 20:45:00,2025-11-03 20:45:00,2025-11-04 02:42:00,2025-11-04 02:38:00,357,353,0,0,0,90,90,296,249,2053,33320.0,35442.7,Completed,False
109023,FA109023,20251103,7,17,6,2025-11-03 07:45:00,2025-11-03 08:07:00,2025-11-03 16:46:00,2025-11-03 17:08:00,541,541,22,22,0,90,90,296,251,1759,50493.3,53111.5,Completed,False
109024,FA109024,20251103,8,9,1,2025-11-03 21:45:00,2025-11-03 21:45:00,2025-11-04 01:02:00,2025-11-04 01:08:00,197,203,0,6,0,45,45,189,153,364,8536.7,8563.9,Completed,False
109025,FA109025,20251103,8,10,1,2025-11-03 05:30:00,2025-11-03 05:30:00,2025-11-03 08:47:00,2025-11-03 08:56:00,197,206,0,9,0,45,45,189,118,597,8536.7,8526.0,Completed,False
109026,FA109026,20251103,9,16,1,2025-11-03 13:30:00,2025-11-03 13:45:00,2025-11-03 20:00:00,2025-11-03 20:22:00,390,397,15,22,0,90,90,296,234,2034,36400.0,41053.6,Completed,False
109027,FA109027,20251103,10,14,1,2025-11-03 08:30:00,2025-11-03 08:31:00,2025-11-03 21:06:00,2025-11-03 21:04:00,756,753,1,0,0,90,90,296,234,1499,70560.0,68938.3,Completed,False
109028,FA109028,20251103,11,17,1,2025-11-03 15:45:00,2025-11-03 15:45:00,2025-11-03 21:58:00,2025-11-03 22:05:00,373,380,0,7,0,90,90,296,246,1963,34813.3,37064.5,Completed,False
109029,FA109029,20251103,12,4,1,2025-11-03 17:00:00,2025-11-03 17:04:00,2025-11-03 19:45:00,2025-11-03 19:43:00,165,159,4,0,0,45,45,180,118,817,6600.0,6907.5,Completed,False
109030,FA109030,20251103,13,16,3,2025-11-03 18:15:00,2025-11-03 18:53:00,2025-11-04 01:09:00,2025-11-04 01:50:00,414,417,38,41,0,90,90,296,210,1460,38640.0,38099.6,Completed,False
109031,FA109031,20251103,14,13,1,2025-11-03 18:00:00,2025-11-03 18:00:00,2025-11-04 01:03:00,2025-11-04 01:00:00,423,420,0,0,0,90,90,296,222,1640,39480.0,40691.7,Completed,False
109032,FA109032,20251103,15,16,1,2025-11-03 11:30:00,2025-11-03 11:35:00,2025-11-03 15:14:00,2025-11-03 15:17:00,224,222,5,3,0,90,90,296,230,2161,20906.7,21371.2,Completed,False
109033,FA109033,20251103,15,15,1,2025-11-03 10:15:00,2025-11-03 10:20:00,2025-11-03 13:59:00,2025-11-03 14:03:00,224,223,5,4,0,90,90,296,259,1969,20906.7,21439.9,Completed,False
109034,FA109034,20251103,16,15,1,2025-11-03 21:00:00,2025-11-03 21:05:00,2025-11-04 03:13:00,2025-11-04 03:27:00,373,382,5,14,0,90,90,296,215,1967,34813.3,37868.5,Completed,False
109035,FA109035,20251103,17,15,1,2025-11-03 10:30:00,2025-11-03 10:34:00,2025-11-03 16:06:00,2025-11-03 16:11:00,336,337,4,5,0,90,90,296,247,1495,31360.0,31448.7,Completed,False
109036,FA109036,20251103,18,3,1,2025-11-03 09:00:00,2025-11-03 09:05:00,2025-11-03 11:43:00,2025-11-03 11:54:00,163,169,5,11,0,45,45,180,122,257,6520.0,5876.5,Completed,False
109037,FA109037,20251103,19,10,1,2025-11-03 06:30:00,2025-11-03 06:36:00,2025-11-03 08:30:00,2025-11-03 08:31:00,120,115,6,1,0,45,45,189,151,607,5200.0,5026.9,Completed,False
109038,FA109038,20251103,20,18,8,2025-11-03 19:00:00,2025-11-03 19:28:00,2025-11-04 00:49:00,2025-11-04 01:13:00,349,345,28,24,0,90,90,296,239,1839,32573.3,30826.0,Completed,False
109039,FA109039,20251103,21,10,1,2025-11-03 20:45:00,2025-11-03 20:45:00,2025-11-03 23:40:00,2025-11-03 23:36:00,175,171,0,0,0,45,45,189,145,213,7583.3,7785.5,Completed,False
109040,FA109040,20251103,22,12,1,2025-11-03 12:30:00,2025-11-03 12:32:00,2025-11-03 14:40:00,2025-11-03 14:36:00,130,124,2,0,0,45,45,189,130,352,5633.3,5638.6,Completed,False
109041,FA109041,20251103,22,9,1,2025-11-03 21:00:00,2025-11-03 21:07:00,2025-11-03 23:10:00,2025-11-03 23:17:00,130,130,7,7,0,45,45,189,167,422,5633.3,6708.7,Completed,False
109042,FA109042,20251103,23,17,1,2025-11-03 21:45:00,2025-11-03 21:45:00,2025-11-04 01:03:00,2025-11-04 01:08:00,198,203,0,5,0,90,90,296,215,2090,18480.0,18281.2,Completed,False
109043,FA109043,20251103,23,14,1,2025-11-03 14:15:00,2025-11-03 14:15:00,2025-11-03 17:33:00,2025-11-03 17:29:00,198,194,0,0,0,90,90,296,205,1935,18480.0,18834.4,Completed,False
109044,FA109044,20251103,24,11,4,2025-11-03 06:00:00,2025-11-03 06:19:00,2025-11-03 09:25:00,2025-11-03 09:43:00,205,204,19,18,0,45,45,189,141,402,8883.3,8999.7,Completed,False
109045,FA109045,20251103,24,10,1,2025-11-03 20:45:00,2025-11-03 20:50:00,2025-11-04 00:10:00,2025-11-04 00:20:00,205,210,5,10,0,45,45,189,140,565,8883.3,9100.7,Completed,False
109046,FA109046,20251103,25,14,1,2025-11-03 19:30:00,2025-11-03 19:34:00,2025-11-04 01:37:00,2025-11-04 01:39:00,367,365,4,2,0,90,121,296,260,1867,34253.3,33639.3,Completed,False
109047,FA109047,20251104,1,15,1,2025-11-04 05:45:00,2025-11-04 05:45:00,2025-11-04 12:29:00,2025-11-04 12:27:00,404,402,0,0,0,90,90,296,238,1555,37706.7,38788.6,Completed,False
109048,FA109048,20251104,2,14,6,2025-11-04 08:15:00,2025-11-04 08:22:00,2025-11-04 21:37:00,2025-11-04 21:38:00,802,796,7,1,0,90,90,296,225,1223,74853.3,75171.8,Completed,False
109049,FA109049,20251104,3,3,1,2025-11-04 21:30:00,2025-11-04 21:30:00,2025-11-05 00:16:00,2025-11-05 00:25:00,166,175,0,9,0,45,45,180,135,881,6640.0,6854.4,Completed,False
109050,FA109050,20251104,3,4,1,2025-11-04 14:15:00,2025-11-04 14:15:00,2025-11-04 17:01:00,2025-11-04 17:10:00,166,175,0,9,0,45,45,180,126,660,6640.0,6597.8,Completed,False
109051,FA109051,20251104,4,8,1,2025-11-04 15:00:00,2025-11-04 15:03:00,2025-11-04 18:01:00,2025-11-04 18:10:00,181,187,3,9,0,45,45,189,135,517,7843.3,8399.7,Completed,False
109052,FA109052,20251104,4,9,1,2025-11-04 09:00:00,,2025-11-04 12:01:00,,181,0,0,0,0,45,0,189,0,0,7843.3,0.0,Cancelled,True
109053,FA109053,20251104,5,10,1,2025-11-04 21:45:00,2025-11-04 21:50:00,2025-11-05 01:17:00,2025-11-05 01:21:00,212,211,5,4,0,45,45,189,126,1063,9186.7,10311.7,Completed,False
109054,FA109054,20251104,6,15,1,2025-11-04 10:45:00,2025-11-04 10:45:00,2025-11-04 16:42:00,2025-11-04 16:49:00,357,364,0,7,0,90,90,296,224,2005,33320.0,33681.4,Completed,False
109055,FA109055,20251104,7,16,3,2025-11-04 19:00:00,2025-11-04 19:05:00,2025-11-05 04:01:00,2025-11-05 04:04:00,541,539,5,3,0,90,90,296,213,1633,50493.3,51679.2,Completed,False
109056,FA109056,20251104,8,8,3,2025-11-04 19:45:00,2025-11-04 19:58:00,2025-11-04 23:02:00,2025-11-04 23:16:00,197,198,13,14,0,45,95,189,154,719,8536.7,8815.3,Completed,False
109057,FA109057,20251104,8,10,1,2025-11-04 17:30:00,2025-11-04 17:31:00,2025-11-04 20:47:00,2025-11-04 20:53:00,197,202,1,6,0,45,45,189,160,0,8536.7,9202.3,Completed,False
109058,FA109058,20251104,9,17,1,2025-11-04 21:15:00,2025-11-04 21:18:00,2025-11-05 03:45:00,2025-11-05 03:48:00,390,390,3,3,0,90,90,296,228,1696,36400.0,37451.5,Completed,False
109059,FA109059,20251104,11,14,1,2025-11-04 07:45:00,2025-11-04 07:48:00,2025-11-04 13:58:00,2025-11-04 14:06:00,373,378,3,8,0,90,90,296,229,1438,34813.3,33505.7,Completed,False
109060,FA109060,20251104,12,2,2,2025-11-04 14:45:00,2025-11-04 15:01:00,2025-11-04 17:30:00,2025-11-04 17:46:00,165,165,16,16,0,45,45,180,136,344,6600.0,6738.5,Completed,False
109061,FA109061,20251104,13,13,1,2025-11-04 22:15:00,2025-11-04 22:26:00,2025-11-05 05:09:00,2025-11-05 05:27:00,414,421,11,18,0,90,90,296,226,1516,38640.0,38580.0,Completed,False
109062,FA109062,20251104,14,13,1,2025-11-04 13:45:00,2025-11-04 13:58:00,2025-11-04 20:48:00,2025-11-04 20:55:00,423,417,13,7,0,90,90,296,238,1729,39480.0,38702.6,Completed,False
109063,FA109063,20251104,15,13,1,2025-11-04 20:45:00,2025-11-04 20:45:00,2025-11-05 00:29:00,2025-11-05 00:23:00,224,218,0,0,0,90,90,296,217,2029,20906.7,21598.9,Completed,False
109064,FA109064,20251104,16,18,1,2025-11-04 20:30:00,2025-11-04 20:30:00,2025-11-05 02:43:00,2025-11-05 02:41:00,373,371,0,0,0,90,90,296,253,1446,34813.3,35809.2,Completed,False
109065,FA109065,20251104,17,15,1,2025-11-04 15:00:00,2025-11-04 15:00:00,2025-11-04 20:36:00,2025-11-04 20:35:00,336,335,0,0,0,90,90,296,234,1769,31360.0,31769.9,Completed,False
109066,FA109066,20251104,18,4,1,2025-11-04 10:15:00,2025-11-04 10:17:00,2025-11-04 12:58:00,2025-11-04 13:04:00,163,167,2,6,0,45,45,180,133,200,6520.0,7063.3,Completed,False
109067,FA109067,20251104,18,6,1,2025-11-04 13:45:00,2025-11-04 13:49:00,2025-11-04 16:28:00,2025-11-04 16:39:00,163,170,4,11,0,45,45,180,145,172,6520.0,6533.4,Completed,False
109068,FA109068,20251104,19,9,1,2025-11-04 22:15:00,2025-11-04 22:15:00,2025-11-05 00:15:00,2025-11-05 00:17:00,120,122,0,2,0,45,45,189,139,132,5200.0,5545.5,Completed,False
109069,FA109069,20251104,19,10,1,2025-11-04 10:15:00,2025-11-04 10:15:00,2025-11-04 12:15:00,2025-11-04 12:21:00,120,126,0,6,0,45,45,189,151,1191,5200.0,4867.3,Completed,False
109070,FA109070,20251104,20,13,1,2025-11-04 13:00:00,2025-11-04 13:01:00,2025-11-04 18:49:00,2025-11-04 18:58:00,349,357,1,9,0,90,90,296,221,1870,32573.3,33371.6,Completed,False
109071,FA109071,20251104,21,10,1,2025-11-04 18:45:00,2025-11-04 18:46:00,2025-11-04 21:40:00,2025-11-04 21:42:00,175,176,1,2,0,45,45,189,137,760,7583.3,7951.2,Completed,False
109072,FA109072,20251104,21,11,1,2025-11-04 15:00:00,2025-11-04 15:09:00,2025-11-04 17:55:00,2025-11-04 18:02:00,175,173,9,7,0,45,45,189,132,688,7583.3,8084.9,Completed,False
109073,FA109073,20251104,22,12,8,2025-11-04 22:45:00,2025-11-04 23:11:00,2025-11-05 00:55:00,2025-11-05 01:24:00,130,133,26,29,0,45,45,189,139,689,5633.3,5456.0,Completed,False
109074,FA109074,20251104,23,16,1,2025-11-04 09:45:00,2025-11-04 09:45:00,2025-11-04 13:03:00,2025-11-04 13:06:00,198,201,0,3,0,90,90,296,236,2155,18480.0,17675.0,Completed,False
109075,FA109075,20251104,24,11,1,2025-11-04 15:00:00,2025-11-04 15:05:00,2025-11-04 18:25:00,2025-11-04 18:34:00,205,209,5,9,0,45,45,189,152,726,8883.3,9014.0,Completed,False
109076,FA109076,20251104,25,15,1,2025-11-04 19:00:00,2025-11-04 19:00:00,2025-11-05 01:07:00,2025-11-05 01:06:00,367,366,0,0,0,90,90,296,224,1409,34253.3,33268.2,Completed,False
109077,FA109077,20251105,1,15,1,2025-11-05 13:15:00,2025-11-05 13:18:00,2025-11-05 19:59:00,2025-11-05 19:56:00,404,398,3,0,0,90,90,296,237,2255,37706.7,39443.6,Completed,False
109078,FA109078,20251105,2,14,1,2025-11-05 06:45:00,2025-11-05 06:52:00,2025-11-05 20:07:00,2025-11-05 20:09:00,802,797,7,2,0,90,90,296,216,2125,74853.3,75712.6,Completed,False
109079,FA109079,20251105,3,3,1,2025-11-05 16:30:00,2025-11-05 16:30:00,2025-11-05 19:16:00,2025-11-05 19:14:00,166,164,0,0,0,45,45,180,138,708,6640.0,6082.4,Completed,False
109080,FA109080,20251105,3,2,1,2025-11-05 15:30:00,2025-11-05 15:30:00,2025-11-05 18:16:00,2025-11-05 18:10:00,166,160,0,0,0,45,45,180,115,257,6640.0,6870.1,Completed,False
109081,FA109081,20251105,4,7,1,2025-11-05 19:15:00,2025-11-05 19:18:00,2025-11-05 22:16:00,2025-11-05 22:28:00,181,190,3,12,0,45,45,189,141,537,7843.3,8357.1,Completed,False
109082,FA109082,20251105,6,14,1,2025-11-05 13:30:00,2025-11-05 13:30:00,2025-11-05 19:27:00,2025-11-05 19:22:00,357,352,0,0,0,90,90,296,257,1281,33320.0,37232.8,Completed,False
109083,FA109083,20251105,7,16,1,2025-11-05 13:15:00,2025-11-05 13:15:00,2025-11-05 22:16:00,2025-11-05 22:25:00,541,550,0,9,0,90,90,296,238,1652,50493.3,54476.1,Completed,False
109084,FA109084,20251105,8,10,1,2025-11-05 19:00:00,2025-11-05 19:00:00,2025-11-05 22:17:00,2025-11-05 22:25:00,197,205,0,8,0,45,45,189,139,757,8536.7,8047.7,Completed,False
109085,FA109085,20251105,9,17,1,2025-11-05 21:30:00,,2025-11-06 04:00:00,,390,0,0,0,0,90,0,296,0,0,36400.0,0.0,Cancelled,True
109086,FA109086,20251105,10,16,8,2025-11-05 15:15:00,2025-11-05 15:32:00,2025-11-06 03:51:00,2025-11-06 04:17:00,756,765,17,26,0,90,90,296,236,1546,70560.0,64497.4,Completed,False
109087,FA109087,20251105,11,16,1,2025-11-05 21:15:00,2025-11-05 21:16:00,2025-11-06 03:28:00,2025-11-06 03:32:00,373,376,1,4,0,90,90,296,232,2010,34813.3,35622.6,Completed,False
109088,FA109088,20251105,12,3,4,2025-11-05 05:15:00,2025-11-05 05:45:00,2025-11-05 08:00:00,2025-11-05 08:26:00,165,161,30,26,0,45,45,180,136,231,6600.0,6436.4,Completed,False
109089,FA109089,20251105,12,1,8,2025-11-05 16:00:00,2025-11-05 16:20:00,2025-11-05 18:45:00,2025-11-05 19:01:00,165,161,20,16,0,45,45,180,127,782,6600.0,6930.0,Completed,False
109090,FA109090,20251105,13,15,1,2025-11-05 18:45:00,2025-11-05 18:45:00,2025-11-06 01:39:00,2025-11-06 01:42:00,414,417,0,3,0,90,90,296,206,2255,38640.0,41616.5,Completed,False
109091,FA109091,20251105,14,15,1,2025-11-05 22:30:00,2025-11-05 22:33:00,2025-11-06 05:33:00,2025-11-06 05:34:00,423,421,3,1,0,90,90,296,255,2131,39480.0,41830.8,Completed,False
109092,FA109092,20251105,15,18,5,2025-11-05 13:00:00,2025-11-05 13:23:00,2025-11-05 16:44:00,2025-11-05 17:10:00,224,227,23,26,0,90,90,296,227,1736,20906.7,20053.7,Completed,False
109093,FA109093,20251105,15,14,1,2025-11-05 18:45:00,2025-11-05 18:50:00,2025-11-05 22:29:00,2025-11-05 22:30:00,224,220,5,1,0,90,90,296,225,2156,20906.7,21415.1,Completed,False
109094,FA109094,20251105,16,17,1,2025-11-05 16:15:00,2025-11-05 16:18:00,2025-11-05 22:28:00,2025-11-05 22:36:00,373,378,3,8,0,90,90,296,233,1985,34813.3,35920.3,Completed,False
109095,FA109095,20251105,18,2,1,2025-11-05 09:15:00,2025-11-05 09:15:00,2025-11-05 11:58:00,2025-11-05 12:03:00,163,168,0,5,0,45,45,180,132,347,6520.0,7021.7,Completed,False
109096,FA109096,20251105,18,6,1,2025-11-05 22:30:00,2025-11-05 22:34:00,2025-11-06 01:13:00,2025-11-06 01:14:00,163,160,4,1,0,45,45,180,130,718,6520.0,6488.6,Completed,False
109097,FA109097,20251105,19,12,1,2025-11-05 12:30:00,2025-11-05 12:37:00,2025-11-05 14:30:00,2025-11-05 14:46:00,120,129,7,16,0,45,45,189,128,820,5200.0,5375.4,Completed,False
109098,FA109098,20251105,20,14,1,2025-11-05 12:45:00,2025-11-05 12:45:00,2025-11-05 18:34:00,2025-11-05 18:28:00,349,343,0,0,0,90,90,296,252,1619,32573.3,34980.3,Completed,False
109099,FA109099,20251105,21,10,1,2025-11-05 10:45:00,2025-11-05 10:50:00,2025-11-05 13:40:00,2025-11-05 13:41:00,175,171,5,1,0,45,45,189,145,526,7583.3,7438.9,Completed,False
109100,FA109100,20251105,22,12,1,2025-11-05 13:30:00,2025-11-05 13:30:00,2025-11-05 15:40:00,2025-11-05 15:48:00,130,138,0,8,0,45,45,189,142,812,5633.3,5767.3,Completed,False
109101,FA109101,20251105,22,10,1,2025-11-05 20:30:00,2025-11-05 20:31:00,2025-11-05 22:40:00,2025-11-05 22:39:00,130,128,1,0,0,45,45,189,138,1103,5633.3,5357.2,Completed,False
109102,FA109102,20251105,23,16,7,2025-11-05 20:45:00,2025-11-05 21:23:00,2025-11-06 00:03:00,2025-11-06 00:38:00,198,195,38,35,0,90,90,296,212,1768,18480.0,20285.4,Completed,False
109103,FA109103,20251105,23,15,1,2025-11-05 05:45:00,2025-11-05 05:45:00,2025-11-05 09:03:00,2025-11-05 09:09:00,198,204,0,6,0,90,90,296,222,1501,18480.0,19190.0,Completed,False
109104,FA109104,20251105,24,9,1,2025-11-05 21:30:00,2025-11-05 21:36:00,2025-11-06 00:55:00,2025-11-06 01:00:00,205,204,6,5,0,45,45,189,130,740,8883.3,10106.4,Completed,False
109105,FA109105,20251105,25,18,1,2025-11-05 05:15:00,2025-11-05 05:16:00,2025-11-05 11:22:00,2025-11-05 11:22:00,367,366,1,0,0,90,90,296,199,1723,34253.3,35598.3,Completed,False
109106,FA109106,20251106,1,15,1,2025-11-06 15:30:00,2025-11-06 15:34:00,2025-11-06 22:14:00,2025-11-06 22:23:00,404,409,4,9,0,90,90,296,251,2316,37706.7,37672.4,Completed,False
109107,FA109107,20251106,2,17,1,2025-11-06 05:45:00,2025-11-06 05:51:00,2025-11-06 19:07:00,2025-11-06 19:08:00,802,797,6,1,0,90,90,296,209,2181,74853.3,78899.7,Completed,False
109108,FA109108,20251106,3,6,1,2025-11-06 19:45:00,2025-11-06 19:47:00,2025-11-06 22:31:00,2025-11-06 22:38:00,166,171,2,7,0,45,45,180,131,778,6640.0,6807.6,Completed,False
109109,FA109109,20251106,3,3,1,2025-11-06 10:15:00,2025-11-06 10:22:00,2025-11-06 13:01:00,2025-11-06 13:14:00,166,172,7,13,0,45,45,180,157,342,6640.0,6559.9,Completed,False
109110,FA109110,20251106,4,7,1,2025-11-06 14:45:00,2025-11-06 14:51:00,2025-11-06 17:46:00,2025-11-06 17:57:00,181,186,6,11,0,45,45,189,142,761,7843.3,7082.1,Completed,False
109111,FA109111,20251106,4,12,1,2025-11-06 09:00:00,2025-11-06 09:00:00,2025-11-06 12:01:00,2025-11-06 12:06:00,181,186,0,5,0,45,45,189,144,500,7843.3,8339.2,Completed,False
109112,FA109112,20251106,5,8,1,2025-11-06 12:30:00,2025-11-06 12:30:00,2025-11-06 16:02:00,2025-11-06 16:00:00,212,210,0,0,0,45,45,189,148,393,9186.7,9824.3,Completed,False
109113,FA109113,20251106,6,17,1,2025-11-06 07:45:00,2025-11-06 07:45:00,2025-11-06 13:42:00,2025-11-06 13:47:00,357,362,0,5,0,90,90,296,227,2460,33320.0,33461.9,Completed,False
109114,FA109114,20251106,7,18,1,2025-11-06 06:45:00,2025-11-06 06:49:00,2025-11-06 15:46:00,2025-11-06 15:44:00,541,535,4,0,0,90,90,296,255,2112,50493.3,50114.6,Completed,False
109115,FA109115,20251106,8,12,1,2025-11-06 13:15:00,2025-11-06 13:19:00,2025-11-06 16:32:00,2025-11-06 16:45:00,197,206,4,13,6,45,69,189,130,657,8536.7,8047.1,Completed,False
109116,FA109116,20251106,8,8,1,2025-11-06 11:45:00,2025-11-06 11:49:00,2025-11-06 15:02:00,2025-11-06 15:14:00,197,205,4,12,0,45,45,189,144,500,8536.7,8656.3,Completed,False
109117,FA109117,20251106,9,14,1,2025-11-06 13:15:00,2025-11-06 13:22:00,2025-11-06 19:45:00,2025-11-06 19:57:00,390,395,7,12,0,90,90,296,231,1767,36400.0,37506.9,Completed,False
109118,FA109118,20251106,11,17,1,2025-11-06 12:45:00,2025-11-06 12:49:00,2025-11-06 18:58:00,2025-11-06 19:06:00,373,377,4,8,0,90,90,296,227,1784,34813.3,34354.9,Completed,False
109119,FA109119,20251106,12,3,1,2025-11-06 19:00:00,2025-11-06 19:10:00,2025-11-06 21:45:00,2025-11-06 22:03:00,165,173,10,18,0,45,45,180,138,847,6600.0,6851.5,Completed,False
109120,FA109120,20251106,13,17,6,2025-11-06 06:45:00,2025-11-06 06:55:00,2025-11-06 13:39:00,2025-11-06 13:50:00,414,415,10,11,0,90,90,296,244,1663,38640.0,39255.6,Completed,False
109121,FA109121,20251106,14,17,1,2025-11-06 20:30:00,2025-11-06 20:30:00,2025-11-07 03:33:00,2025-11-07 03:42:00,423,432,0,9,0,90,90,296,252,1515,39480.0,39229.8,Completed,False
109122,FA109122,20251106,15,15,1,2025-11-06 20:00:00,2025-11-06 20:00:00,2025-11-06 23:44:00,2025-11-06 23:42:00,224,222,0,0,0,90,90,296,221,1416,20906.7,21638.1,Completed,False
109123,FA109123,20251106,15,18,1,2025-11-06 06:45:00,2025-11-06 06:49:00,2025-11-06 10:29:00,2025-11-06 10:37:00,224,228,4,8,0,90,90,296,225,1194,20906.7,22148.4,Completed,False
109124,FA109124,20251106,16,16,1,2025-11-06 05:30:00,2025-11-06 05:38:00,2025-11-06 11:43:00,2025-11-06 11:53:00,373,375,8,10,0,90,90,296,239,1669,34813.3,37383.6,Completed,False
109125,FA109125,20251106,17,16,1,2025-11-06 07:45:00,2025-11-06 07:46:00,2025-11-06 13:21:00,2025-11-06 13:28:00,336,342,1,7,0,90,90,296,223,2015,31360.0,28372.2,Completed,False
